2024-07-28T22:54:10,0,347,-99999,-99999,806,-99999,-99999,63.14,67.75
2024-07-28T22:54:13,0,349,-99999,-99999,807,-99999,-99999,63.32,67.57
2024-07-28T22:54:16,0,351,-99999,-99999,807,-99999,-99999,63.85,67.04
2024-07-28T22:54:19,0,353,-99999,-99999,807,-99999,-99999,63.32,67.04
2024-07-28T22:54:22,0,354,-99999,-99999,807,-99999,-99999,63.32,67.22
2024-07-28T22:54:26,0,355,-99999,-99999,806,-99999,-99999,64.2,68.29
2024-07-28T22:54:29,0,355,-99999,-99999,805,-99999,-99999,63.49,67.22
2024-07-28T22:54:32,0,355,-99999,-99999,804,-99999,-99999,63.32,67.57
2024-07-28T22:54:35,0,354,-99999,-99999,803,-99999,-99999,62.96,67.04
2024-07-28T22:54:38,0,353,-99999,-99999,803,-99999,-99999,62.96,67.4
2024-07-28T22:54:41,0,351,-99999,-99999,803,-99999,-99999,63.32,67.22
2024-07-28T22:54:44,0,349,-99999,-99999,805,-99999,-99999,63.49,66.86
2024-07-28T22:54:48,0,348,-99999,-99999,805,-99999,-99999,63.14,67.57
2024-07-28T22:54:51,0,347,-99999,-99999,807,-99999,-99999,63.32,66.51
2024-07-28T22:54:54,0,347,-99999,-99999,809,-99999,-99999,63.49,66.69
2024-07-28T22:54:57,0,347,-99999,-99999,811,-99999,-99999,62.78,66.86
2024-07-28T22:55:00,0,348,-99999,-99999,812,-99999,-99999,63.14,67.04
2024-07-28T22:55:03,0,350,-99999,-99999,813,-99999,-99999,62.61,66.86
2024-07-28T22:55:07,0,353,-99999,-99999,814,-99999,-99999,62.78,67.57
2024-07-28T22:55:10,0,354,-99999,-99999,814,-99999,-99999,64.2,66.69
2024-07-28T22:55:13,0,355,-99999,-99999,813,-99999,-99999,62.61,67.22
2024-07-28T22:55:16,0,356,-99999,-99999,812,-99999,-99999,62.96,67.22
2024-07-28T22:55:19,0,356,-99999,-99999,810,-99999,-99999,63.85,67.04
2024-07-28T22:55:22,0,357,-99999,-99999,809,-99999,-99999,63.14,66.51
2024-07-28T22:55:25,0,357,-99999,-99999,808,-99999,-99999,62.78,66.51
2024-07-28T22:55:29,0,356,-99999,-99999,805,-99999,-99999,63.32,67.57
2024-07-28T22:55:32,0,356,-99999,-99999,804,-99999,-99999,62.96,67.04
2024-07-28T22:55:35,0,356,-99999,-99999,804,-99999,-99999,62.96,67.75
2024-07-28T22:55:38,0,356,-99999,-99999,805,-99999,-99999,62.78,67.4
2024-07-28T22:55:41,0,355,-99999,-99999,805,-99999,-99999,62.96,67.4
2024-07-28T22:55:44,0,355,-99999,-99999,806,-99999,-99999,62.96,68.11
2024-07-28T22:55:47,0,354,-99999,-99999,806,-99999,-99999,62.96,66.86
2024-07-28T22:55:51,0,353,-99999,-99999,806,-99999,-99999,62.43,66.86
2024-07-28T22:55:54,0,353,-99999,-99999,806,-99999,-99999,62.78,67.4
2024-07-28T22:55:57,0,351,-99999,-99999,805,-99999,-99999,62.78,67.22
2024-07-28T22:56:00,0,350,-99999,-99999,804,-99999,-99999,63.49,66.86
2024-07-28T22:56:03,0,350,-99999,-99999,803,-99999,-99999,62.43,66.86
2024-07-28T22:56:06,0,350,-99999,-99999,803,-99999,-99999,63.49,66.86
2024-07-28T22:56:09,0,350,-99999,-99999,803,-99999,-99999,63.32,66.86
2024-07-28T22:56:13,0,351,-99999,-99999,803,-99999,-99999,63.49,67.75
2024-07-28T22:56:16,0,352,-99999,-99999,805,-99999,-99999,63.32,66.69
2024-07-28T22:56:19,0,353,-99999,-99999,806,-99999,-99999,62.78,67.04
2024-07-28T22:56:22,0,354,-99999,-99999,808,-99999,-99999,63.67,67.22
2024-07-28T22:56:25,0,354,-99999,-99999,810,-99999,-99999,62.78,66.86
2024-07-28T22:56:28,0,353,-99999,-99999,811,-99999,-99999,63.14,66.69
2024-07-28T22:56:31,0,351,-99999,-99999,812,-99999,-99999,63.32,67.4
2024-07-28T22:56:35,0,350,-99999,-99999,812,-99999,-99999,62.96,66.86
2024-07-28T22:56:38,0,349,-99999,-99999,810,-99999,-99999,63.32,67.57
2024-07-28T22:56:41,0,348,-99999,-99999,809,-99999,-99999,63.32,67.04
2024-07-28T22:56:44,0,347,-99999,-99999,806,-99999,-99999,62.61,66.69
2024-07-28T22:56:47,0,347,-99999,-99999,804,-99999,-99999,62.78,67.22
2024-07-28T22:56:50,0,348,-99999,-99999,802,-99999,-99999,63.32,67.22
2024-07-28T22:56:54,0,348,-99999,-99999,801,-99999,-99999,62.61,67.04
2024-07-28T22:56:57,0,348,-99999,-99999,800,-99999,-99999,63.14,67.04
2024-07-28T22:57:00,0,349,-99999,-99999,801,-99999,-99999,62.96,66.86
2024-07-28T22:57:03,0,349,-99999,-99999,801,-99999,-99999,62.78,67.22
2024-07-28T22:57:06,0,349,-99999,-99999,803,-99999,-99999,62.61,66.51
2024-07-28T22:57:09,0,349,-99999,-99999,805,-99999,-99999,62.96,67.04
2024-07-28T22:57:12,0,348,-99999,-99999,808,-99999,-99999,62.78,66.51
2024-07-28T22:57:16,0,347,-99999,-99999,810,-99999,-99999,63.14,67.57
2024-07-28T22:57:19,0,347,-99999,-99999,812,-99999,-99999,62.78,66.51
2024-07-28T22:57:22,0,346,-99999,-99999,814,-99999,-99999,62.78,66.33
2024-07-28T22:57:25,0,346,-99999,-99999,816,-99999,-99999,63.85,66.69
2024-07-28T22:57:28,0,346,-99999,-99999,816,-99999,-99999,62.96,67.22
2024-07-28T22:57:31,0,347,-99999,-99999,817,-99999,-99999,63.32,66.86
2024-07-28T22:57:34,0,347,-99999,-99999,816,-99999,-99999,62.61,66.86
2024-07-28T22:57:38,0,346,-99999,-99999,816,-99999,-99999,62.78,67.57
2024-07-28T22:57:41,0,346,-99999,-99999,814,-99999,-99999,62.96,66.51
2024-07-28T22:57:44,0,345,-99999,-99999,814,-99999,-99999,63.14,67.93
2024-07-28T22:57:47,0,345,-99999,-99999,813,-99999,-99999,63.14,67.22
2024-07-28T22:57:50,0,343,-99999,-99999,812,-99999,-99999,62.78,67.04
2024-07-28T22:57:53,0,342,-99999,-99999,812,-99999,-99999,63.14,68.11
2024-07-28T22:57:56,0,342,-99999,-99999,813,-99999,-99999,62.43,66.51
2024-07-28T22:58:00,0,342,-99999,-99999,813,-99999,-99999,63.32,67.04
2024-07-28T22:58:03,0,343,-99999,-99999,814,-99999,-99999,63.14,66.15
2024-07-28T22:58:06,0,343,-99999,-99999,814,-99999,-99999,62.43,66.86
2024-07-28T22:58:09,0,344,-99999,-99999,815,-99999,-99999,62.78,67.04
2024-07-28T22:58:12,0,345,-99999,-99999,816,-99999,-99999,63.67,67.22
2024-07-28T22:58:15,0,346,-99999,-99999,816,-99999,-99999,62.07,66.69
2024-07-28T22:58:18,0,346,-99999,-99999,816,-99999,-99999,62.96,66.86
2024-07-28T22:58:22,0,347,-99999,-99999,816,-99999,-99999,62.61,67.04
2024-07-28T22:58:25,0,347,-99999,-99999,816,-99999,-99999,63.49,66.33
2024-07-28T22:58:28,0,347,-99999,-99999,815,-99999,-99999,63.85,66.33
2024-07-28T22:58:31,0,347,-99999,-99999,815,-99999,-99999,63.14,67.75
2024-07-28T22:58:34,0,348,-99999,-99999,813,-99999,-99999,62.78,66.86
2024-07-28T22:58:37,0,350,-99999,-99999,812,-99999,-99999,62.96,67.22
2024-07-28T22:58:41,0,351,-99999,-99999,812,-99999,-99999,62.61,67.22
2024-07-28T22:58:44,0,352,-99999,-99999,812,-99999,-99999,62.78,67.22
2024-07-28T22:58:47,0,354,-99999,-99999,812,-99999,-99999,63.85,66.51
2024-07-28T22:58:50,0,354,-99999,-99999,813,-99999,-99999,62.07,66.33
2024-07-28T22:58:53,0,354,-99999,-99999,815,-99999,-99999,62.25,67.22
2024-07-28T22:58:56,0,353,-99999,-99999,818,-99999,-99999,63.14,67.22
2024-07-28T22:58:59,0,354,-99999,-99999,819,-99999,-99999,62.78,66.33
2024-07-28T22:59:03,0,353,-99999,-99999,820,-99999,-99999,62.61,67.04
2024-07-28T22:59:06,0,353,-99999,-99999,819,-99999,-99999,62.61,66.51
2024-07-28T22:59:09,0,354,-99999,-99999,817,-99999,-99999,63.14,66.69
2024-07-28T22:59:12,0,355,-99999,-99999,814,-99999,-99999,62.61,66.69
2024-07-28T22:59:15,0,357,-99999,-99999,811,-99999,-99999,63.49,66.86
2024-07-28T22:59:18,0,357,-99999,-99999,807,-99999,-99999,62.78,66.51
2024-07-28T22:59:21,0,358,-99999,-99999,805,-99999,-99999,64.2,67.04
2024-07-28T22:59:25,0,358,-99999,-99999,804,-99999,-99999,62.61,66.51
2024-07-28T22:59:28,0,358,-99999,-99999,803,-99999,-99999,63.49,66.69
2024-07-28T22:59:31,0,358,-99999,-99999,803,-99999,-99999,63.14,67.4
2024-07-28T22:59:34,0,357,-99999,-99999,804,-99999,-99999,63.49,66.51
2024-07-28T22:59:37,0,356,-99999,-99999,806,-99999,-99999,62.96,67.57
2024-07-28T22:59:40,0,355,-99999,-99999,808,-99999,-99999,63.85,66.33
2024-07-28T22:59:43,0,355,-99999,-99999,810,-99999,-99999,62.61,66.86
2024-07-28T22:59:47,0,356,-99999,-99999,812,-99999,-99999,62.61,66.69
2024-07-28T22:59:50,0,358,-99999,-99999,814,-99999,-99999,62.78,66.51
2024-07-28T22:59:53,0,358,-99999,-99999,816,-99999,-99999,62.61,66.51
2024-07-28T22:59:56,0,358,-99999,-99999,817,-99999,-99999,63.32,66.86
2024-07-28T22:59:59,0,357,-99999,-99999,817,-99999,-99999,62.07,66.69
2024-07-28T23:00:02,0,355,-99999,-99999,817,-99999,-99999,63.32,66.33
2024-07-28T23:00:06,0,353,-99999,-99999,817,-99999,-99999,62.78,66.33
2024-07-28T23:00:09,0,350,-99999,-99999,816,-99999,-99999,62.43,66.86
2024-07-28T23:00:12,0,347,-99999,-99999,813,-99999,-99999,62.07,66.51
2024-07-28T23:00:15,0,344,-99999,-99999,812,-99999,-99999,62.96,67.4
2024-07-28T23:00:18,0,342,-99999,-99999,810,-99999,-99999,62.78,66.51
2024-07-28T23:00:21,0,340,-99999,-99999,809,-99999,-99999,62.78,66.51
2024-07-28T23:00:24,0,338,-99999,-99999,809,-99999,-99999,62.61,66.51
2024-07-28T23:00:28,0,336,-99999,-99999,808,-99999,-99999,63.14,66.86
2024-07-28T23:00:31,0,336,-99999,-99999,808,-99999,-99999,62.43,66.69
2024-07-28T23:00:34,0,335,-99999,-99999,809,-99999,-99999,62.25,66.69
2024-07-28T23:00:37,0,335,-99999,-99999,810,-99999,-99999,62.78,67.4
2024-07-28T23:00:40,0,335,-99999,-99999,810,-99999,-99999,62.96,66.15
2024-07-28T23:00:43,0,335,-99999,-99999,810,-99999,-99999,62.96,66.51
2024-07-28T23:00:46,0,335,-99999,-99999,811,-99999,-99999,62.61,67.04
2024-07-28T23:00:50,0,335,-99999,-99999,811,-99999,-99999,62.61,66.15
2024-07-28T23:00:53,0,336,-99999,-99999,810,-99999,-99999,62.96,67.4
2024-07-28T23:00:56,0,336,-99999,-99999,808,-99999,-99999,63.14,67.22
2024-07-28T23:00:59,0,335,-99999,-99999,807,-99999,-99999,62.78,67.22
2024-07-28T23:01:02,0,335,-99999,-99999,806,-99999,-99999,62.78,66.15
2024-07-28T23:01:05,0,336,-99999,-99999,806,-99999,-99999,62.43,67.4
2024-07-28T23:01:08,0,337,-99999,-99999,806,-99999,-99999,62.25,66.86
2024-07-28T23:01:12,0,339,-99999,-99999,806,-99999,-99999,62.96,66.86
2024-07-28T23:01:15,0,341,-99999,-99999,807,-99999,-99999,62.07,66.33
2024-07-28T23:01:18,0,342,-99999,-99999,809,-99999,-99999,63.14,67.75
2024-07-28T23:01:21,0,345,-99999,-99999,811,-99999,-99999,62.43,66.69
2024-07-28T23:01:24,0,346,-99999,-99999,814,-99999,-99999,62.61,66.15
2024-07-28T23:01:27,0,347,-99999,-99999,813,-99999,-99999,62.43,66.69
2024-07-28T23:01:30,0,347,-99999,-99999,813,-99999,-99999,62.96,67.04
2024-07-28T23:01:34,0,347,-99999,-99999,811,-99999,-99999,62.43,66.51
2024-07-28T23:01:37,0,347,-99999,-99999,809,-99999,-99999,62.78,66.51
2024-07-28T23:01:40,0,347,-99999,-99999,806,-99999,-99999,62.61,66.86
2024-07-28T23:01:43,0,347,-99999,-99999,803,-99999,-99999,63.14,67.04
2024-07-28T23:01:46,0,348,-99999,-99999,801,-99999,-99999,63.14,67.04
2024-07-28T23:01:49,0,348,-99999,-99999,799,-99999,-99999,61.9,66.86
2024-07-28T23:01:53,0,350,-99999,-99999,798,-99999,-99999,63.14,66.33
2024-07-28T23:01:56,0,350,-99999,-99999,797,-99999,-99999,63.14,66.86
2024-07-28T23:01:59,0,351,-99999,-99999,796,-99999,-99999,62.61,66.51
2024-07-28T23:02:02,0,351,-99999,-99999,796,-99999,-99999,62.78,67.22
2024-07-28T23:02:05,0,351,-99999,-99999,795,-99999,-99999,62.43,66.51
2024-07-28T23:02:08,0,347,-99999,-99999,795,-99999,-99999,63.14,67.04
2024-07-28T23:02:11,0,346,-99999,-99999,796,-99999,-99999,63.14,65.62
2024-07-28T23:02:15,0,344,-99999,-99999,796,-99999,-99999,62.96,66.33
2024-07-28T23:02:18,0,342,-99999,-99999,797,-99999,-99999,62.07,66.86
2024-07-28T23:02:21,0,341,-99999,-99999,799,-99999,-99999,62.25,66.51
2024-07-28T23:02:24,0,341,-99999,-99999,801,-99999,-99999,63.85,66.33
2024-07-28T23:02:27,0,340,-99999,-99999,802,-99999,-99999,62.43,66.33
2024-07-28T23:02:30,0,340,-99999,-99999,804,-99999,-99999,62.61,66.86
2024-07-28T23:02:34,0,340,-99999,-99999,803,-99999,-99999,62.61,66.33
2024-07-28T23:02:37,0,341,-99999,-99999,802,-99999,-99999,62.43,66.51
2024-07-28T23:02:40,0,343,-99999,-99999,800,-99999,-99999,62.25,66.15
2024-07-28T23:02:43,0,344,-99999,-99999,798,-99999,-99999,62.43,67.04
2024-07-28T23:02:46,0,346,-99999,-99999,795,-99999,-99999,62.61,66.86
2024-07-28T23:02:49,0,347,-99999,-99999,793,-99999,-99999,63.32,67.4
2024-07-28T23:02:52,0,349,-99999,-99999,793,-99999,-99999,62.07,66.33
2024-07-28T23:02:56,0,350,-99999,-99999,793,-99999,-99999,62.61,66.86
2024-07-28T23:02:59,0,352,-99999,-99999,795,-99999,-99999,62.43,66.86
2024-07-28T23:03:02,0,354,-99999,-99999,797,-99999,-99999,63.14,66.86
2024-07-28T23:03:05,0,354,-99999,-99999,800,-99999,-99999,62.78,66.69
2024-07-28T23:03:08,0,355,-99999,-99999,803,-99999,-99999,62.61,66.51
2024-07-28T23:03:11,0,355,-99999,-99999,806,-99999,-99999,63.49,66.15
2024-07-28T23:03:14,0,355,-99999,-99999,808,-99999,-99999,63.49,66.51
2024-07-28T23:03:18,0,354,-99999,-99999,809,-99999,-99999,62.61,66.51
2024-07-28T23:03:21,0,353,-99999,-99999,810,-99999,-99999,62.43,67.04
2024-07-28T23:03:24,0,353,-99999,-99999,810,-99999,-99999,62.61,66.69
2024-07-28T23:03:27,0,354,-99999,-99999,809,-99999,-99999,63.85,66.69
2024-07-28T23:03:30,0,353,-99999,-99999,810,-99999,-99999,63.14,66.86
2024-07-28T23:03:33,0,354,-99999,-99999,811,-99999,-99999,62.96,66.33
2024-07-28T23:03:37,0,353,-99999,-99999,811,-99999,-99999,63.14,67.93
2024-07-28T23:03:40,0,354,-99999,-99999,813,-99999,-99999,63.14,67.04
2024-07-28T23:03:43,0,354,-99999,-99999,816,-99999,-99999,62.43,66.33
2024-07-28T23:03:46,0,353,-99999,-99999,816,-99999,-99999,62.61,66.51
2024-07-28T23:03:49,0,352,-99999,-99999,817,-99999,-99999,62.78,66.15
2024-07-28T23:03:52,0,351,-99999,-99999,816,-99999,-99999,63.14,66.86
2024-07-28T23:03:55,0,350,-99999,-99999,814,-99999,-99999,62.25,66.51
2024-07-28T23:03:59,0,350,-99999,-99999,814,-99999,-99999,63.32,66.15
2024-07-28T23:04:02,0,350,-99999,-99999,813,-99999,-99999,64.38,66.69
2024-07-28T23:04:05,0,350,-99999,-99999,811,-99999,-99999,62.61,66.15
2024-07-28T23:04:08,0,350,-99999,-99999,809,-99999,-99999,63.32,66.15
2024-07-28T23:04:11,0,351,-99999,-99999,809,-99999,-99999,62.61,66.86
2024-07-28T23:04:14,0,352,-99999,-99999,808,-99999,-99999,62.61,66.51
2024-07-28T23:04:17,0,353,-99999,-99999,808,-99999,-99999,62.78,66.51
2024-07-28T23:04:21,0,352,-99999,-99999,806,-99999,-99999,62.61,65.8
2024-07-28T23:04:24,0,353,-99999,-99999,805,-99999,-99999,62.43,67.04
2024-07-28T23:04:27,0,354,-99999,-99999,804,-99999,-99999,62.61,66.51
2024-07-28T23:04:30,0,354,-99999,-99999,804,-99999,-99999,62.25,66.51
2024-07-28T23:04:33,0,354,-99999,-99999,804,-99999,-99999,62.61,67.22
2024-07-28T23:04:36,0,353,-99999,-99999,804,-99999,-99999,62.43,66.69
2024-07-28T23:04:40,0,352,-99999,-99999,805,-99999,-99999,62.61,67.22
2024-07-28T23:04:43,0,352,-99999,-99999,806,-99999,-99999,62.96,66.15
2024-07-28T23:04:46,0,351,-99999,-99999,808,-99999,-99999,63.14,67.22
2024-07-28T23:04:49,0,350,-99999,-99999,809,-99999,-99999,62.43,66.15
2024-07-28T23:04:52,0,348,-99999,-99999,810,-99999,-99999,62.61,66.69
2024-07-28T23:04:55,0,347,-99999,-99999,810,-99999,-99999,62.61,66.15
2024-07-28T23:04:58,0,346,-99999,-99999,810,-99999,-99999,62.61,66.69
2024-07-28T23:05:02,0,345,-99999,-99999,809,-99999,-99999,63.32,67.04
2024-07-28T23:05:05,0,344,-99999,-99999,809,-99999,-99999,62.25,66.86
2024-07-28T23:05:08,0,342,-99999,-99999,808,-99999,-99999,63.49,66.51
2024-07-28T23:05:11,0,342,-99999,-99999,809,-99999,-99999,62.78,66.51
2024-07-28T23:05:14,0,342,-99999,-99999,809,-99999,-99999,62.96,66.69
2024-07-28T23:05:17,0,343,-99999,-99999,809,-99999,-99999,61.9,67.04
2024-07-28T23:05:21,0,343,-99999,-99999,809,-99999,-99999,62.25,66.15
2024-07-28T23:05:24,0,343,-99999,-99999,810,-99999,-99999,62.25,65.98
2024-07-28T23:05:27,0,345,-99999,-99999,811,-99999,-99999,62.78,67.75
2024-07-28T23:05:30,0,346,-99999,-99999,812,-99999,-99999,62.78,67.04
2024-07-28T23:05:33,0,346,-99999,-99999,812,-99999,-99999,62.61,67.22
2024-07-28T23:05:36,0,348,-99999,-99999,813,-99999,-99999,63.32,67.04
2024-07-28T23:05:39,0,350,-99999,-99999,815,-99999,-99999,62.25,66.69
2024-07-28T23:05:43,0,352,-99999,-99999,816,-99999,-99999,61.9,66.51
2024-07-28T23:05:46,0,354,-99999,-99999,816,-99999,-99999,62.25,66.15
2024-07-28T23:05:49,0,355,-99999,-99999,816,-99999,-99999,62.25,66.33
2024-07-28T23:05:52,0,355,-99999,-99999,816,-99999,-99999,62.78,67.04
2024-07-28T23:05:55,0,355,-99999,-99999,815,-99999,-99999,61.72,66.33
2024-07-28T23:05:58,0,355,-99999,-99999,814,-99999,-99999,62.78,66.69
2024-07-28T23:06:01,0,353,-99999,-99999,811,-99999,-99999,63.14,66.33
2024-07-28T23:06:05,0,352,-99999,-99999,809,-99999,-99999,62.25,66.33
2024-07-28T23:06:08,0,350,-99999,-99999,808,-99999,-99999,62.07,66.51
2024-07-28T23:06:11,0,349,-99999,-99999,807,-99999,-99999,63.49,65.8
2024-07-28T23:06:14,0,349,-99999,-99999,806,-99999,-99999,62.78,66.33
2024-07-28T23:06:17,0,349,-99999,-99999,806,-99999,-99999,63.14,66.51
2024-07-28T23:06:20,0,350,-99999,-99999,805,-99999,-99999,62.25,66.86
2024-07-28T23:06:24,0,351,-99999,-99999,804,-99999,-99999,62.78,67.22
2024-07-28T23:06:27,0,353,-99999,-99999,803,-99999,-99999,62.43,66.33
2024-07-28T23:06:30,0,355,-99999,-99999,802,-99999,-99999,62.96,66.33
2024-07-28T23:06:33,0,356,-99999,-99999,801,-99999,-99999,62.61,66.69
2024-07-28T23:06:36,0,356,-99999,-99999,802,-99999,-99999,61.9,66.15
