T,Q,CA,TA,HA,CB,TB,HB,C,F,F_licor,UF
05/21/2024 11:45,3.42579349646465e-05,747.25954048507,21.955303030303,5,749.306630473654,22.0598484848485,5,794.921465897197,0.0573422520020797,0,1.05707801109784
05/21/2024 11:46,3.42610440359848e-05,746.394796842444,21.9581439393939,5,752.457774644057,22.0573863636364,5,796.682099663741,0.0951468135881542,0.0211224825201575,3.13076354350082
05/21/2024 11:47,3.42654000409091e-05,745.487776843956,21.9610606060606,5,754.195678398643,22.0622727272727,5,798.433676974536,0.115996602099262,0.0421363139216741,4.49652916816964
05/21/2024 11:48,3.42554374825758e-05,745.297533242578,21.9677272727273,5,756.805046904662,22.0606060606061,5,801.406170427313,0.147301432044224,0.0777975866921071,5.94217240720556
05/21/2024 11:49,3.42466721787879e-05,745.335966293361,21.9628787878788,5,760.60853320157,22.0663636363636,5,804.554554226734,0.192932201116538,0.115569031857864,7.88634361542146
05/21/2024 11:50,3.42336374727273e-05,744.526950574371,21.9657575757576,5,763.865218085814,22.0637878787879,5,807.528567099359,0.232002944191139,0.151248533245628,9.98576125734704
05/21/2024 11:51,3.42228057893939e-05,745.097681378504,21.9724242424242,5,764.816089660042,22.0771212121212,5,809.973825628041,0.243410636459219,0.180584520951189,10.1820556606788
05/21/2024 11:52,3.42102947272727e-05,745.633822436933,21.9812121212121,5,765.521704718295,22.0874242424242,5,811.84901777496,0.251875964125383,0.203081370720794,10.269567446234
05/21/2024 11:53,3.42125346219697e-05,745.237962013864,21.9948484848485,5,767.17015015353,22.1157575757576,5,813.756889444038,0.271652513089073,0.225970279673108,11.3251916805161
05/21/2024 11:54,3.42170131719697e-05,747.83795789936,22.0115151515151,5,766.307731748998,22.1407575757576,5,815.430033467288,0.261306001497094,0.246043139830829,9.53729464128097
05/21/2024 11:55,3.42253546030303e-05,747.611202899738,22.0219696969697,5,768.822616187387,22.1766666666667,5,816.87490272202,0.291477297538038,0.263377366946606,10.9530030461573
05/21/2024 11:56,3.42334459863636e-05,748.329900949387,22.0436363636364,5,768.446690216181,22.2033333333333,5,818.176614402523,0.286967279664609,0.278994119697909,10.3877688208089
05/21/2024 11:57,3.42431870030303e-05,750.168922429373,22.060303030303,5,767.837569524869,22.2184848484848,5,819.497811819366,0.279659603645101,0.294844644590269,9.12361448390328
05/21/2024 11:58,3.42516935833333e-05,751.473724503469,22.0783333333333,5,767.339015295676,22.2284848484848,5,820.462720287814,0.273678403470718,0.306420738747748,8.19241015724088
05/21/2024 11:59,3.42632410166667e-05,749.402183066244,22.09,5,768.732152718381,22.2384848484848,5,821.092572877033,0.290391999119299,0.313977137221328,9.98147647033689
05/21/2024 12:00,3.42686159583333e-05,751.104767215948,22.1140909090909,5,768.364267944419,22.2498484848485,5,821.661926401569,0.285978452216426,0.320807722944683,8.91234238597657
05/21/2024 12:01,3.42596009166667e-05,750.787694546985,22.1207575757576,5,769.867971829244,22.2448484848485,5,822.042399903945,0.304018523710134,0.325372297960802,9.85254208937148
05/21/2024 12:02,3.42470855166667e-05,750.449483700091,22.1307575757576,5,770.786678614491,22.2613636363636,5,822.351528083004,0.315040332095995,0.329080936680994,10.5015803340599
05/21/2024 12:03,3.42381513454545e-05,752.119399756629,22.1363636363636,5,771.695333903181,22.2604545454545,5,822.612373238881,0.325941551768659,0.332210319605577,10.1084858750689
05/21/2024 12:04,3.42231853537879e-05,753.514519500067,22.154696969697,5,772.31450609105,22.2554545454545,5,823.05273046442,0.333369816501361,0.33749332506408,9.70780756090005
05/21/2024 12:05,3.42150189871212e-05,752.763153357251,22.1622727272727,5,772.10744526199,22.2490909090909,5,823.330946869881,0.330885689009581,0.3408311124409,9.98887208913609
05/21/2024 12:06,3.42148904e-05,753.155170475242,22.1684848484848,5,773.39805741982,22.2622727272727,5,823.822483377448,0.346369279783591,0.346728120374282,10.4528822474609
05/21/2024 12:07,3.42170137916667e-05,753.432849267152,22.1731060606061,5,775.191746980294,22.2549242424242,5,824.036210488853,0.367888335652921,0.34929222385822,11.2357091921189
05/21/2024 12:08,3.42162768686869e-05,750.795381157142,22.1853535353535,5,775.450573016619,22.2580808080808,5,824.319114175184,0.370993495017645,0.352686244967529,12.7312771669347
