T,Q,CA,TA,HA,CB,TB,HB,C,F,F_licor,UF
05/21/2024 13:14,3.43760925858586e-05,831.375543394774,22.2742424242424,5,794.878231672191,22.4368686868687,5,867.690383610059,-0.43916677226366,0,31.6876739456124
05/21/2024 13:15,3.43601374545454e-05,831.375543394769,22.2806818181818,5,794.878231672191,22.4276515151515,5,885.271510176226,-0.439166772263662,0.211551104517289,31.6876739451102
05/21/2024 13:16,3.43477159386364e-05,831.375543394767,22.2828787878788,5,794.87823167219,22.4237878787879,5,900.937038682264,-0.439166772263663,0.40005209993569,31.6876739447214
05/21/2024 13:17,3.43355478787879e-05,831.375543394775,22.2866666666667,5,794.87823167219,22.4133333333333,5,932.543006750098,-0.439166772263669,0.780362054984628,31.6876739443488
05/21/2024 13:18,3.43241274833333e-05,831.375543394772,22.2898484848485,5,794.87823167219,22.4193939393939,5,958.777855713254,-0.439166772263669,1.0960421255485,31.6876739439902
05/21/2024 13:19,3.43107122833333e-05,831.375543394926,22.2948484848485,5,794.87823167219,22.4210606060606,5,980.49750614854,-0.439166772263669,1.35739147776558,31.6876739437062
05/21/2024 13:20,3.43153996712121e-05,831.375543395342,22.2881818181818,5,794.87823167219,22.4327272727273,5,998.279843428709,-0.439166772263669,1.57136372114604,31.6876739442136
05/21/2024 13:21,3.43206240265152e-05,831.375543395358,22.2934848484849,5,794.87823167219,22.4401515151515,5,1012.9559584582,-0.439166772263669,1.74795925004049,31.6876739443899
05/21/2024 13:22,3.43296629265152e-05,831.37554339535,22.3051515151515,5,794.87823167219,22.4468181818182,5,1025.06130843342,-0.439166772263669,1.89362114196692,31.6876739446649
05/21/2024 13:23,3.4339031505303e-05,831.375543395366,22.3119696969697,5,794.87823167219,22.4374242424242,5,1035.01332883787,-0.439166772263669,2.01337233656844,31.6876739449707
05/21/2024 13:24,3.43489249674242e-05,831.375543395241,22.3083333333333,5,794.87823167219,22.4312121212121,5,1043.42550100582,-0.439166772263669,2.11459476431349,31.687673945171
05/21/2024 13:25,3.43562971924242e-05,831.375543394825,22.3116666666667,5,794.87823167219,22.4262121212121,5,1050.2466927902,-0.439166772263669,2.19667315961308,31.68767394504
05/21/2024 13:26,3.43688813787879e-05,831.375543394808,22.3080303030303,5,794.87823167219,22.4137878787879,5,1055.77749572369,-0.439166772263669,2.26322449607282,31.6876739454177
05/21/2024 13:27,3.43753085659091e-05,831.375543394812,22.2889393939394,5,794.87823167219,22.4084848484849,5,1060.21698146643,-0.439166772263669,2.31664417363626,31.6876739456219
05/21/2024 13:28,3.43665730075758e-05,831.375543394795,22.2806060606061,5,794.87823167219,22.4101515151515,5,1064.02901252791,-0.439166772263669,2.36251378150664,31.6876739453345
05/21/2024 13:29,3.43527872287879e-05,831.375543394765,22.2875757575758,5,794.87823167219,22.4130303030303,5,1066.96417783349,-0.439166772263669,2.39783219298607,31.6876739448778
05/21/2024 13:30,3.43406346613636e-05,831.375543394799,22.2981818181818,5,794.87823167219,22.4263636363636,5,1069.35945925642,-0.439166772263669,2.42665426128431,31.6876739445285
05/21/2024 13:31,3.43283442113636e-05,831.375543394802,22.2965151515152,5,794.87823167219,22.4480303030303,5,1071.37307487928,-0.439166772263669,2.45088380126778,31.687673944148
05/21/2024 13:32,3.43155638909091e-05,831.375543394818,22.3006060606061,5,794.87823167219,22.4666666666667,5,1073.00264702169,-0.439166772263669,2.47049220265894,31.6876739437635
05/21/2024 13:33,3.43165966159091e-05,831.375543394825,22.3021212121212,5,794.87823167219,22.4816666666667,5,1074.27021620922,-0.439166772263669,2.48574467585314,31.687673943802
05/21/2024 13:34,3.43212285409091e-05,831.375543394825,22.2987878787879,5,794.87823167219,22.49,5,1075.23730892602,-0.439166772263669,2.4973815599652,31.687673943946
05/21/2024 13:35,3.43292638416667e-05,831.375543394796,22.2898484848485,5,794.87823167219,22.4933333333333,5,1076.13274669655,-0.439166772263669,2.50815623067072,31.6876739441715
05/21/2024 13:36,3.43322086416667e-05,831.375543394794,22.2951515151515,5,794.87823167219,22.4895454545455,5,1076.68437437749,-0.439166772263669,2.51479388524561,31.6876739442612
05/21/2024 13:37,3.43363480625e-05,831.375543394779,22.3001893939394,5,794.87823167219,22.4931818181818,5,1077.01094936552,-0.439166772263669,2.5187235139395,31.6876739443777
05/21/2024 13:38,3.43404693055556e-05,831.375543394775,22.3032828282828,5,794.87823167219,22.4909090909091,5,1077.2709294909,-0.439166772263669,2.52185181646722,31.6876739445026
