T,Q,CA,TA,HA,CB,TB,HB,C,F,F_licor,UF
05/21/2024 12:22,3.42457682474748e-05,831.375543394868,22.2169191919192,5,794.878231673922,22.3234848484848,5,804.927658934852,-0.438359499011018,0,31.6876739401304
05/21/2024 12:23,3.42654415606061e-05,831.375543394851,22.2106060606061,5,794.878231700959,22.3363636363636,5,805.702681972871,-0.438359498686285,0.0093085954731956,31.6876739172532
05/21/2024 12:24,3.42781168424242e-05,831.375543394834,22.2084848484848,5,794.878231695205,22.3381818181818,5,810.012362631317,-0.438359498755391,0.0610710230400232,31.6876739226293
05/21/2024 12:25,3.42933691340909e-05,831.375543394811,22.1984848484848,5,794.878231694914,22.3581818181818,5,818.537050191082,-0.438359498758879,0.163458776869881,31.6876739233361
05/21/2024 12:26,3.42978309522727e-05,831.37554339477,22.2033333333333,5,794.878231694329,22.3640909090909,5,830.749527027349,-0.43835949876591,0.310139586365611,31.6876739239477
05/21/2024 12:27,3.42908497560606e-05,831.375543394769,22.2089393939394,5,794.878231694166,22.3681818181818,5,845.936725359789,-0.438359498767869,0.492548984167628,31.6876739238709
05/21/2024 12:28,3.42766165560606e-05,831.375543394775,22.2206060606061,5,794.87823167219,22.3681818181818,5,862.813130852768,-0.438359499031818,0.69524699967069,31.6876739425131
05/21/2024 12:29,3.42620744371212e-05,831.375543394775,22.2289393939394,5,794.87823167219,22.3690909090909,5,877.999024224651,-0.438359499031818,0.877640723938702,31.6876739420609
05/21/2024 12:30,3.42547279295455e-05,831.375543394776,22.2377272727273,5,794.87823167219,22.3672727272727,5,890.909589619503,-0.438359499031818,1.03270608934768,31.6876739418326
05/21/2024 12:31,3.42614900628788e-05,831.37554339479,22.2377272727273,5,794.87823167219,22.3606060606061,5,901.461049237503,-0.438359499031818,1.15943686303755,31.6876739420552
05/21/2024 12:32,3.42689825090909e-05,831.37554339479,22.2321212121212,5,794.87823167219,22.3598484848485,5,910.348721541985,-0.438359499031818,1.26618433004464,31.6876739422886
05/21/2024 12:33,3.4279409530303e-05,831.375543394777,22.2439393939394,5,794.87823167219,22.350303030303,5,917.888742059962,-0.438359499031818,1.35674551005907,31.6876739426013
05/21/2024 12:34,3.42901934969697e-05,831.375543394799,22.2406060606061,5,794.87823167219,22.3536363636364,5,924.06447018052,-0.438359499031818,1.4309205371313,31.6876739429567
05/21/2024 12:35,3.43018719962121e-05,831.375543394838,22.2451515151515,5,794.87823167219,22.3421212121212,5,928.901074411355,-0.438359499031818,1.48901170350981,31.6876739433537
05/21/2024 12:36,3.43067291810606e-05,831.37554339482,22.2384848484848,5,794.87823167219,22.3356060606061,5,933.099467926661,-0.438359499031818,1.53943749081431,31.6876739434901
05/21/2024 12:37,3.43111497893939e-05,831.375543394822,22.2451515151515,5,794.87823167219,22.3406060606061,5,936.643690138228,-0.438359499031818,1.58200620066698,31.6876739436291
05/21/2024 12:38,3.42972667181818e-05,831.37554339482,22.235,5,794.87823167219,22.3401515151515,5,939.409984111249,-0.438359499031818,1.61523142145601,31.6876739431954
05/21/2024 12:39,3.42847243613636e-05,831.375543394796,22.2372727272727,5,794.87823167219,22.3304545454546,5,941.590345760513,-0.438359499031818,1.64141916502312,31.6876739427839
05/21/2024 12:40,3.42690698863636e-05,831.375543394781,22.2422727272727,5,794.87823167219,22.3337878787879,5,943.345625057799,-0.438359499031818,1.6625013575766,31.6876739422835
05/21/2024 12:41,3.42559713515151e-05,831.375543394786,22.2522727272727,5,794.87823167219,22.335303030303,5,944.819872083614,-0.438359499031818,1.68020814630114,31.6876739418806
05/21/2024 12:42,3.42444301151515e-05,831.375543394783,22.2530303030303,5,794.87823167219,22.3256060606061,5,945.970685286732,-0.438359499031818,1.69403025744819,31.687673941519
05/21/2024 12:43,3.42507321234848e-05,831.375543394783,22.2463636363636,5,794.87823167219,22.3222727272727,5,947.007965463067,-0.438359499031818,1.70648875362212,31.6876739417148
05/21/2024 12:44,3.42568702219697e-05,831.37554339478,22.2474242424242,5,794.87823167219,22.325303030303,5,947.947993360938,-0.438359499031818,1.71777917855859,31.6876739419035
05/21/2024 12:45,3.42660553704545e-05,831.375543394758,22.2451515151515,5,794.87823167219,22.3225757575758,5,949.047154756568,-0.438359499031818,1.73098091359064,31.6876739421699
05/21/2024 12:46,3.42722449037879e-05,831.375543394754,22.2418181818182,5,794.87823167219,22.3225757575758,5,949.691508491247,-0.438359499031818,1.73872007483299,31.6876739423584
05/21/2024 12:47,3.42799585818182e-05,831.375543394757,22.2377272727273,5,794.87823167219,22.3256060606061,5,950.206551835093,-0.438359499031818,1.74490612338101,31.6876739426012
05/21/2024 12:48,3.42837991537879e-05,831.375543394871,22.2563636363636,5,794.87823167219,22.3293939393939,5,950.815976506544,-0.438359499031818,1.75222576093967,31.6876739428198
05/21/2024 12:49,3.42852474630682e-05,831.3755433949,22.2600378787879,5,794.87823167219,22.3284090909091,5,951.104685517436,-0.438359499031818,1.75569336804298,31.6876739428907
05/21/2024 12:50,3.42850885366162e-05,831.375543394949,22.2588383838384,5,794.87823167219,22.3257575757576,5,951.165342749177,-0.438359499031818,1.75642190591231,31.6876739429277
