T,Q,CA,TA,HA,CB,TB,HB,C,F,F_licor,UF
05/22/2024 10:22,3.46904225126263e-05,831.375543397771,21.4881313131313,5,794.87823167271,21.7888888888889,5,861.264756052321,-0.444238464163167,0,79.309621761577
05/22/2024 10:23,3.47003386969697e-05,831.375543397158,21.4848484848485,5,794.87823167258,21.7875,5,894.718517548184,-0.444238464164751,0.407192939044723,79.3096217606527
05/22/2024 10:24,3.47054177333333e-05,831.375543396686,21.4824242424242,5,794.878231672502,21.7954545454545,5,924.625935140633,-0.444238464165701,0.77122044220645,79.3096217598602
05/22/2024 10:25,3.47251213083333e-05,831.375543394933,21.4757575757576,5,794.87823167219,21.8187878787879,5,981.849922327649,-0.444238464169499,1.46774013041609,79.3096217569775
05/22/2024 10:26,3.47374681507576e-05,831.375543395189,21.4912121212121,5,794.87823167219,21.8287878787879,5,1035.05130581968,-0.444238464169499,2.11529743747837,79.3096217576902
05/22/2024 10:27,3.47435913765152e-05,831.37554339541,21.500303030303,5,794.87823167219,21.8360606060606,5,1079.77668993807,-0.444238464169499,2.65968646265048,79.3096217582465
05/22/2024 10:28,3.47561817598485e-05,831.3755433953,21.5036363636364,5,794.87823167219,21.8493939393939,5,1115.75586086884,-0.444238464169499,3.09761821383799,79.3096217581664
05/22/2024 10:29,3.47639031840909e-05,831.375543396614,21.5157575757576,5,794.87823167219,21.8506060606061,5,1145.24700428731,-0.444238464169499,3.45657890547325,79.3096217611199
05/22/2024 10:30,3.47580733848485e-05,831.375543396614,21.5295454545455,5,794.87823167219,21.8466666666667,5,1169.86135660751,-0.444238464169499,3.75618020636684,79.309621761046
05/22/2024 10:31,3.47488708848485e-05,831.375543396351,21.5195454545455,5,794.87823167219,21.855,5,1190.84936724784,-0.444238464169499,4.01164235337811,79.309621760357
05/22/2024 10:32,3.47376283424242e-05,831.375543448818,21.5171212121212,5,794.87823167219,21.8593939393939,5,1207.9206999599,-0.444238464169499,4.21943142789792,79.3096218742294
05/22/2024 10:33,3.47294247939394e-05,831.375543448826,21.5260606060606,5,794.87823167219,21.8693939393939,5,1222.74125466232,-0.444238464169499,4.39982445270916,79.309621874143
05/22/2024 10:34,3.47223627272727e-05,831.375543453537,21.5310606060606,5,794.87823167219,21.8860606060606,5,1234.76860881825,-0.444238464169499,4.54621916196453,79.3096218842913
05/22/2024 10:35,3.47242524931818e-05,831.375543453615,21.5322727272727,5,794.87823167219,21.8916666666667,5,1244.8665997464,-0.444238464169499,4.66913002222725,79.3096218844837
05/22/2024 10:36,3.47319503689394e-05,831.375543453618,21.5413636363636,5,794.87823167219,21.8969696969697,5,1252.76703864782,-0.444238464169499,4.76529268950784,79.3096218845873
05/22/2024 10:37,3.47397827189394e-05,831.375543403434,21.549696969697,5,794.87823167219,21.900303030303,5,1259.16129824536,-0.444238464169499,4.84312242350827,79.309621775636
05/22/2024 10:38,3.47384906507576e-05,831.375543403564,21.5624242424242,5,794.87823167219,21.8936363636364,5,1264.23325501283,-0.444238464169499,4.90485733433771,79.3096217759004
05/22/2024 10:39,3.4744248875e-05,831.375543397534,21.5634848484848,5,794.87823167219,21.8939393939394,5,1269.17944130843,-0.444238464169499,4.96506139046509,79.3096217628695
05/22/2024 10:40,3.47555815833333e-05,831.375543397464,21.5684848484848,5,794.87823167219,21.8872727272727,5,1272.74509401967,-0.444238464169499,5.00846184955184,79.3096217628608
05/22/2024 10:41,3.47652662075758e-05,831.375543397745,21.5710606060606,5,794.87823167219,21.8869696969697,5,1275.00596681016,-0.444238464169499,5.03598077104833,79.3096217635934
05/22/2024 10:42,3.47625228090909e-05,831.37554339521,21.5706060606061,5,794.87823167219,21.8956060606061,5,1277.2665893903,-0.444238464169499,5.0634966470312,79.3096217580503
05/22/2024 10:43,3.47479215090909e-05,831.375543397794,21.5672727272727,5,794.87823167219,21.9006060606061,5,1278.76716274055,-0.444238464169499,5.08176134569046,79.3096217634829
05/22/2024 10:44,3.47400024015152e-05,831.375543397801,21.5762121212121,5,794.87823167219,21.8986363636364,5,1279.86954159004,-0.444238464169499,5.09517929523004,79.3096217633966
05/22/2024 10:45,3.47279105643939e-05,831.375543398536,21.5806818181818,5,794.87823167219,21.9087121212121,5,1280.47779997739,-0.444238464169499,5.10258290275788,79.3096217648422
05/22/2024 10:46,3.47059510858586e-05,831.375543399313,21.5881313131313,5,794.87823167219,21.9060606060606,5,1281.44910032683,-0.444238464169499,5.11440538926759,79.3096217662551
