T,Q,CA,TA,HA,CB,TB,HB,C,F,F_licor,UF
29-May-2024 11:32:00,2.4801356625e-05,738.223180270895,23.4141414141414,22.75,658.088457159143,24.2058080808081,20.0833333333333,553.436081358747,-0.692741034981167,0,10.7533862067353
29-May-2024 11:33:00,2.47895211875e-05,739.197337812144,23.4293560606061,23.75,656.290911346462,24.2210227272727,19.875,587.979911914074,-0.70828028810826,0.298621221885796,11.1253247486185
29-May-2024 11:34:00,2.4792583575e-05,749.356887956435,23.4284848484848,24.8833333333333,637.646557998305,24.2218181818182,18.7333333333333,618.882874571286,-0.869455221188707,0.565768215147228,14.9905587741724
29-May-2024 11:35:00,2.471825805e-05,755.570723127547,23.4301515151515,25.5,619.298619554315,24.2334848484848,17.6166666666667,680.126485602832,-1.02806773488936,1.09520116062346,18.2865358285765
29-May-2024 11:36:00,2.46581090227273e-05,756.680408347363,23.4228787878788,25.9,608.045422284939,24.2462121212121,16.7075757575758,737.845357289657,-1.12534830466638,1.59416377455196,19.9455274781575
29-May-2024 11:37:00,2.47150043310606e-05,758.383131864002,23.4195454545455,26.3,608.32021859804,24.2528787878788,15.9575757575758,787.61712031825,-1.12297277162708,2.02442597917931,20.1371429321038
29-May-2024 11:38:00,2.48008057143939e-05,758.007205892796,23.4045454545455,25.95,617.642155065551,24.2578787878788,15.5242424242424,830.169774649819,-1.04238738160175,2.39228111935043,18.8357738691588
29-May-2024 11:39:00,2.48077791643939e-05,748.387923688407,23.3928787878788,25.0666666666667,649.962429121842,24.2712121212121,16.2909090909091,868.334932423194,-0.762988149518468,2.72220764644752,13.2078490731795
29-May-2024 11:40:00,2.46641699689394e-05,745.095053416559,23.3880303030303,25,690.048101088917,24.2810606060606,17.080303030303,901.235948739323,-0.416459343926143,3.00662722400048,7.386825143254
29-May-2024 11:41:00,2.46815205545455e-05,747.384784332087,23.3868181818182,25,727.552993695887,24.2965151515152,17.7893939393939,929.778967163357,-0.0922406143602069,3.25337319574331,2.6612577320574
29-May-2024 11:42:00,2.46732246712121e-05,748.667355292672,23.3734848484848,25,761.691151054232,24.3065151515152,18.3393939393939,954.194711834465,0.20287368244457,3.46444010377658,1.74768553712201
29-May-2024 11:43:00,2.44488063712121e-05,753.222693531992,23.3734848484848,25,791.369152869166,24.3181818181818,18.9060606060606,975.450680679438,0.459431250688476,3.64819168218609,5.11892594102363
29-May-2024 11:44:00,2.44063998878788e-05,756.716593734966,23.3784848484848,25,818.933336891012,24.3281818181818,19.3060606060606,992.624628281205,0.697715487860878,3.79665539147936,8.34894877974509
29-May-2024 11:45:00,2.45275642787879e-05,758.212256422545,23.3712121212121,25,841.693389564936,24.3427272727273,19.6515151515152,1008.99729044513,0.894469427143501,3.93819222460745,11.2024453820862
29-May-2024 11:46:00,2.43756787204545e-05,760.954304683107,23.3712121212121,25,863.57140372338,24.3460606060606,20.0348484848485,1021.2183715255,1.08359840373356,4.04383986432533,13.7703260189735
29-May-2024 11:47:00,2.45645992287879e-05,764.337638423961,23.3762121212121,25,879.615280772906,24.3610606060606,20.3848484848485,1032.86235690807,1.22229298656627,4.14449868202635,15.4692611535054
29-May-2024 11:48:00,2.47381788287879e-05,766.018248648176,23.3695454545455,25,893.989241765893,24.3710606060606,20.6015151515152,1042.40814362248,1.34655163785249,4.22701919138193,17.172598775954
29-May-2024 11:49:00,2.47658065464015e-05,767.68076617859,23.3640151515152,25,901.863693458275,24.3784090909091,20.7518939393939,1048.21261650913,1.41462394912363,4.27719714669122,18.0061864844198
29-May-2024 11:50:00,2.48080710416667e-05,770.903946074314,23.3611111111111,25,908.502202292547,24.3833333333333,20.9722222222222,1051.17735281398,1.47201189909099,4.30282641720606,18.464494019758
