2024-07-19T09:12:34,0.00,500,26.70,52.00,-999,29.60,36.00,
2024-07-19T09:12:40,785.19,500,26.70,52.00,500,-999,-999,
2024-07-19T09:13:03,101.42,500,26.70,52.00,500,29.80,36.00,
2024-07-19T09:13:23,0.00,500,26.80,52.00,500,-999,-999,
2024-07-19T09:14:21,150.54,-999,27.40,51.00,500,-999,-999,
2024-07-19T09:14:44,0.00,500,27.40,51.00,500,30.40,36.00,
2024-07-19T09:15:04,0.00,500,27.50,51.00,500,30.40,38.00,
2024-07-19T09:15:09,0.00,500,27.50,51.00,500,30.40,36.00,
2024-07-19T09:15:12,992.94,500,27.50,51.00,500,-999,-999,
2024-07-19T09:15:39,0.00,500,27.50,51.00,500,30.50,39.00,
2024-07-19T09:16:10,0.00,500,27.50,51.00,500,30.60,37.00,
2024-07-19T09:16:13,236.98,500,27.40,51.00,500,-999,-999,
2024-07-19T09:17:55,0.00,500,26.90,52.00,500,31.30,37.00,
2024-07-19T09:18:03,0.00,500,26.90,52.00,500,31.40,41.00,
2024-07-19T09:18:39,1207.47,500,26.90,52.00,500,31.20,39.00,
2024-07-19T09:19:09,0.00,500,26.90,52.00,-999,31.50,37.00,
2024-07-19T09:42:22,0.00,500,38.90,33.00,500,-999,-999,
2024-07-19T09:42:46,0.00,500,38.90,33.00,-999,33.80,39.00,
2024-07-19T09:43:18,421.92,500,38.80,33.00,500,33.80,37.00,
2024-07-19T09:43:22,0.00,500,38.70,33.00,500,33.80,37.00,
2024-07-19T09:43:52,0.00,500,37.90,33.00,500,33.70,37.00,
2024-07-19T09:43:53,1816.22,500,37.70,34.00,500,33.60,38.00,
2024-07-19T09:44:11,0.00,-999,37.40,34.00,-999,33.70,38.00,
2024-07-19T09:44:25,0.00,-999,37.40,34.00,-999,33.70,37.00,
2024-07-19T09:44:36,0.00,500,37.20,35.00,500,33.50,37.00,
2024-07-19T09:44:40,0.00,500,37.10,35.00,500,33.30,37.00,
2024-07-19T09:44:48,427.65,500,37.00,35.00,500,33.30,37.00,
2024-07-19T09:45:02,1155.28,500,36.80,35.00,500,33.30,37.00,
2024-07-19T09:45:35,1637.36,500,36.60,36.00,500,33.50,39.00,
2024-07-19T09:45:46,1503.38,500,36.30,36.00,500,33.20,37.00,
2024-07-19T09:45:50,0.00,-999,36.10,36.00,-999,32.90,36.00,
2024-07-19T09:46:07,0.00,500,35.80,37.00,500,33.10,53.00,
2024-07-19T09:46:10,182.78,500,35.80,37.00,2500,33.30,37.00,
2024-07-19T09:46:25,32.08,500,35.70,37.00,500,33.30,37.00,
2024-07-19T09:46:35,0.00,-999,35.50,37.00,-999,-999,-999,
2024-07-19T09:46:37,1246.27,-999,35.40,38.00,500,33.30,37.00,
2024-07-19T09:46:39,547.06,-999,35.40,38.00,500,-999,-999,
2024-07-19T09:46:54,0.00,500,35.30,38.00,-999,33.30,37.00,
2024-07-19T09:46:57,297.50,500,35.30,38.00,500,33.10,36.00,
2024-07-19T09:47:00,0.00,724,35.20,38.00,2500,32.90,35.00,
2024-07-19T09:47:03,0.00,727,35.20,39.00,2500,33.10,36.00,
2024-07-19T09:47:06,1394.95,500,35.20,39.00,500,33.00,36.00,
