2024-07-12T10:42:08,0.00,-999,33.80,17.00,-999,-999,-999,
2024-07-12T10:43:28,0.00,500,34.40,16.00,500,-999,-999,
2024-07-12T10:43:33,280.97,500,34.40,16.00,500,-999,-999,
2024-07-12T10:43:36,592.68,500,34.40,16.00,500,33.00,31.00,
2024-07-12T10:43:39,358.83,1171,34.40,16.00,2612,33.00,31.00,
2024-07-12T10:43:42,307.02,1162,34.40,16.00,2588,33.10,31.00,
2024-07-12T10:43:45,923.17,1158,34.40,16.00,2581,33.10,31.00,
2024-07-12T10:43:48,933.38,1157,34.40,16.00,2579,33.00,31.00,
2024-07-12T10:43:50,0.00,500,34.50,17.00,500,-999,-999,
2024-07-12T10:43:51,403.29,500,34.40,18.00,500,-999,-999,
2024-07-12T10:43:54,910.58,500,34.40,18.00,500,33.20,31.00,
2024-07-12T10:43:57,283.32,1163,34.40,18.00,2524,33.00,31.00,
2024-07-12T10:44:00,387.08,1155,34.40,18.00,2525,33.10,31.00,
2024-07-12T10:44:04,146.72,1148,34.40,18.00,2525,33.00,31.00,
2024-07-12T10:44:07,584.84,1143,34.40,18.00,2524,33.00,31.00,
2024-07-12T10:44:10,326.26,1140,34.40,18.00,2524,32.90,30.00,
2024-07-12T10:44:13,1129.90,1138,34.40,18.00,2524,33.10,31.00,
2024-07-12T10:44:16,512.09,1133,34.40,19.00,2523,32.70,30.00,
2024-07-12T10:44:19,809.28,1128,34.40,19.00,2521,33.00,31.00,
2024-07-12T10:44:22,1005.03,1119,34.30,19.00,2518,33.00,31.00,
2024-07-12T10:44:25,910.12,1110,34.30,19.00,2515,33.00,31.00,
2024-07-12T10:44:28,270.12,1103,34.30,20.00,2511,33.00,31.00,
2024-07-12T10:44:31,1033.48,1094,34.20,20.00,2507,33.00,31.00,
2024-07-12T10:44:34,186.56,1086,34.20,20.00,2503,33.00,31.00,
2024-07-12T10:44:37,252.42,1077,34.20,20.00,2499,33.00,31.00,
2024-07-12T10:44:41,864.05,1070,34.20,20.00,2497,33.00,31.00,
2024-07-12T10:44:44,283.88,1064,34.20,20.00,2494,33.00,30.00,
2024-07-12T10:44:47,1173.57,1057,34.20,20.00,2490,33.00,30.00,
2024-07-12T10:44:50,322.18,1050,34.20,21.00,2486,33.00,30.00,
2024-07-12T10:44:53,325.64,1043,34.20,21.00,2482,33.00,30.00,
2024-07-12T10:44:56,744.32,1036,34.20,21.00,2477,33.00,30.00,
2024-07-12T10:44:59,454.98,1029,34.20,21.00,2471,33.00,30.00,
2024-07-12T10:45:02,1115.14,1022,34.10,21.00,2465,33.00,30.00,
2024-07-12T10:45:05,1237.08,1016,34.10,21.00,2459,32.90,29.00,
2024-07-12T10:45:08,1065.38,1011,34.10,21.00,2453,32.90,29.00,
2024-07-12T10:45:11,789.31,1003,34.10,21.00,2442,33.00,30.00,
2024-07-12T10:45:14,524.59,998,34.00,21.00,2437,32.90,29.00,
2024-07-12T10:45:18,402.54,996,34.00,21.00,2432,33.00,30.00,
2024-07-12T10:45:21,1094.84,991,33.90,21.00,2428,33.00,30.00,
2024-07-12T10:45:24,222.08,987,33.90,22.00,2424,33.00,30.00,
2024-07-12T10:45:27,720.74,981,33.90,22.00,2419,33.00,30.00,
2024-07-12T10:45:30,570.46,974,33.80,22.00,2416,33.00,30.00,
2024-07-12T10:45:33,603.80,968,33.80,22.00,2413,33.00,30.00,
2024-07-12T10:45:36,584.50,960,33.80,22.00,2411,32.80,29.00,
2024-07-12T10:45:39,220.10,953,33.80,22.00,2408,32.90,28.00,
2024-07-12T10:45:42,313.31,945,33.70,22.00,2404,32.90,28.00,
2024-07-12T10:45:45,301.73,939,33.70,22.00,2400,32.90,28.00,
2024-07-12T10:45:48,197.51,934,33.70,22.00,2394,32.80,28.00,
2024-07-12T10:45:50,998.71,934,33.70,22.00,2394,32.80,28.00,
